Jason Jones,892771238,M,Staff,24313.10,15
Elizabeth Ortiz,903322234,F,Staff,47718.11,15
Samantha Price,911339865,F,Staff,45799.70,15
Jesse Hernandez,923674471,F,Staff,38226.71,15
Daniel Torres,936010499,M,Staff,28559.93,15
Lindsey Flores,940430700,F,Staff,21358.68,15
Adam Watson,943965942,M,Staff,24104.83,15
Stephanie Jackson,946706282,F,Staff,15012.08,15
Lindsay Wright,960565368,F,Staff,39359.30,15
Gregory Stewart,967896916,M,Staff,42769.74,15
Brian Wilson,970697231,M,Staff,48639.79,15
Travis Thompson,977462756,M,Staff,22975.49,15
Alicia Rivera,994215032,F,Staff,43774.22,15
Sara Bennett,004268509,F,Staff,16371.26,16
Christine Taylor,013243698,F,Staff,47659.30,16
Jose Allen,014811462,M,Staff,23518.71,16
Christina Jackson,020106836,F,Staff,29363.47,16
Adam Morris,020641085,M,Staff,19539.40,16
Michael Patel,020844740,M,Staff,48006.01,16
Steven Brooks,024464749,M,Staff,23226.59,16
Stephen Morales,028780665,M,Staff,13859.97,16
Kelly Morgan,039619981,F,Staff,37601.02,16
Zachary Robinson,083803734,M,Staff,12690.57,16
Sara Edwards,084180890,F,Staff,28460.40,16
Jeffrey White,109215934,M,Staff,22701.85,16
Daniel Nelson,134320045,M,Staff,28909.48,16
Tiffany Nguyen,163932451,F,Staff,23489.97,16
Rachel Diaz,167889460,F,Staff,34150.03,16
Stephanie Hughes,188257907,F,Staff,48191.89,16
Patrick Nguyen,199465199,M,Staff,33748.36,16
Lauren Anderson,209256137,F,Staff,34748.16,16
Alexander Torres,244190399,M,Staff,14658.58,16
Alexander Williams,254591699,M,Staff,24598.04,16
Erin Lopez,257550206,F,Staff,34377.41,16
Benjamin Wright,262513258,M,Staff,15958.60,16
Travis Carter,276371721,M,Staff,41369.21,16
Erica Morgan,280676614,F,Staff,35203.96,16
Nicholas Baker,281079874,M,Staff,17049.42,16
Amy Evans,287533909,F,Staff,38422.25,16
Amy Smith,293907800,F,Staff,28400.32,16
Daniel Jackson,313471915,M,Staff,26828.86,16
Christina King,344255434,F,Staff,17576.22,16
Stephanie Diaz,400434749,F,Staff,29633.00,16
Andrew Gonzalez,404772187,M,Staff,43447.09,16
Jeremy Howard,405169077,M,Staff,19520.08,16
Timothy Watson,405545124,M,Staff,19689.02,16
Kevin Gomez,418244181,M,Staff,42851.66,16
Jacob Rodriguez,433363196,M,Staff,31194.46,16
Allison Cooper,438856267,F,Staff,43259.72,16
Jacob Gray,443193822,M,Staff,42068.60,16
Kristen Castillo,448469708,F,Staff,25044.97,16
Laura Mitchell,451829615,F,Staff,40200.57,16
Steven Miller,473077360,M,Staff,23015.25,16
Joshua Harris,481568769,M,Staff,40648.00,16
Sean Roberts,484810735,M,Staff,14620.62,16
Amber Ortiz,499314277,F,Staff,37554.52,16
Allison Mendoza,510672849,F,Staff,39326.53,16
Allison Cook,535248952,F,Staff,15062.91,16
Jason Kim,545184116,M,Staff,43804.49,16
Michael Jones,551399784,M,Staff,41161.94,16
Brandon Clark,553662642,M,Staff,30051.46,16
Andrea Ramos,567337676,F,Staff,28837.84,16
Charles Wood,579859009,M,Staff,28573.97,16
Megan Parker,582538097,F,Staff,44119.83,16
Megan Perez,585416453,F,Staff,34142.45,16
Laura Cooper,588223507,F,Staff,43279.31,16
Michelle Alvarez,597987866,F,Staff,12089.74,16
Nicole Cooper,600909940,F,Staff,12329.56,16
Charles Davis,608992255,M,Staff,37466.39,16
Jeremy Thompson,616766848,M,Staff,25241.31,16
Matthew Robinson,621603116,M,Staff,35840.19,16
Angela Rivera,624169454,F,Staff,12578.29,16
Emily Jackson,626838715,F,Staff,33709.85,16
Tiffany Torres,630663326,F,Staff,19700.61,16
Cody Cruz,639909752,M,Staff,19862.29,16
Zachary Nguyen,643892288,M,Staff,28082.26,16
Jacob Baker,645112262,M,Staff,41304.77,16
Brittany Peterson,645783838,F,Staff,15329.39,16
Sarah Thomas,650270719,F,Staff,35285.24,16
Danielle Phillips,658328833,F,Staff,31952.40,16
Sean Hill,681305919,M,Staff,14808.46,16
Kimberly Smith,684804952,F,Staff,48228.47,16
Allison Gonzalez,688030650,F,Staff,37188.47,16
Allison Stewart,695111813,F,Staff,19041.96,16
Laura Bailey,695915115,F,Staff,29676.77,16
Katie Hall,697443841,F,Staff,12496.42,16
Stephanie Mendoza,711830078,F,Staff,27341.75,16
Mark Morris,718442691,M,Staff,43179.85,16
Elizabeth Ramirez,724115500,F,Staff,29078.11,16
Robert Wright,729837667,M,Staff,12939.52,16
Vanessa Kelly,751980865,F,Staff,30931.14,16
Erin Morgan,761608783,F,Staff,29964.33,16
Ashley Lopez,786369807,F,Staff,20645.98,16
Thomas Rivera,788321956,M,Staff,42030.50,16
Michelle Watson,796964735,F,Staff,37118.90,16
Kristen Clark,804046640,F,Staff,30244.30,16
Richard Brown,826616177,M,Staff,42559.66,16
Erica Wood,847843268,F,Staff,21473.68,16
Samantha Sanchez,864000720,F,Staff,37435.55,16
Bryan Perez,869270329,M,Staff,46471.14,16
Jamie Allen,874344597,F,Staff,45861.94,16
Jeremy Cooper,895403694,M,Staff,19089.38,16
James Wilson,901815604,M,Staff,14263.91,16
Alexander Garcia,913773294,M,Staff,48214.09,16
Lindsey Moore,934576529,F,Staff,44489.75,16
Jeremy Ward,935673281,M,Staff,24621.59,16
Matthew Edwards,969894566,M,Staff,27603.16,16
Travis Lewis,972354092,M,Staff,29886.60,16
Lauren Phillips,983622213,F,Staff,25360.22,16
Kelly Murphy,015546480,F,Staff,44178.83,17
Tiffany Bennett,017448603,F,Staff,37211.18,17
Bradley Anderson,028546768,M,Staff,43636.85,17
Joseph Lewis,046996781,M,Staff,34391.56,17
Travis Howard,058804713,M,Staff,23622.21,17
Joshua Bennett,059570876,M,Staff,46104.64,17
Jamie Lee,068472566,M,Staff,46705.66,17
Kimberly Sanchez,082813266,F,Staff,13002.95,17
Ryan Hill,101212349,M,Staff,39791.83,17
Joseph Rogers,117305716,M,Staff,41950.09,17
Erica Jones,148142918,F,Staff,31292.67,17
Jason Flores,168707266,M,Staff,24589.96,17
Anthony Edwards,170259046,M,Staff,21761.85,17
Amber Roberts,181005603,F,Staff,46625.61,17
Alexander Jimenez,219748676,M,Staff,22595.19,17
Rachel Cox,230351507,F,Staff,29707.79,17
Zachary Roberts,237298053,M,Staff,29310.80,17
Justin Ward,263354705,M,Staff,44685.67,17
Mark Rodriguez,266111469,M,Staff,27181.43,17
Matthew Phillips,267970799,M,Staff,23912.72,17
Emily Baker,275776671,F,Staff,17742.53,17
Zachary Bailey,300697582,M,Staff,24827.44,17
Laura Gonzalez,316341333,F,Staff,17553.57,17
Lindsay Ward,333469299,F,Staff,47204.59,17
Christine Price,334345661,F,Staff,30278.88,17
Andrea Stewart,343881401,F,Staff,43202.99,17
Lindsay Adams,361593703,F,Staff,26347.86,17
Katherine Morales,370071580,F,Staff,42229.10,17
Kenneth Cox,372815608,M,Staff,32831.02,17
Jose Diaz,398153836,M,Staff,41256.62,17
Robert Ward,404019478,M,Staff,15593.42,17
Christina Scott,410290886,F,Staff,37502.11,17
Melissa Sanchez,416221394,F,Staff,38293.61,17
Brittany Thomas,444354560,F,Staff,42447.42,17
Elizabeth Green,446836195,F,Staff,13319.13,17
Alexander Ruiz,459861387,M,Staff,29420.60,17
Joshua Ramos,482550041,M,Staff,44632.71,17
Shannon Roberts,483823507,F,Staff,43561.56,17
Crystal Castillo,484175018,F,Staff,44425.90,17
Samantha Reed,539522628,F,Staff,39598.50,17
Jacob James,548998274,M,Staff,34820.14,17
Brandon Diaz,550778006,M,Staff,20736.72,17
Jessica Brooks,553882221,F,Staff,49694.10,17
Vanessa Green,557247562,F,Staff,21408.38,17
Bradley Myers,559254974,M,Staff,24223.76,17
Tiffany Lee,566911333,F,Staff,46617.60,17
Tiffany James,573112893,F,Staff,20043.75,17
Sara Patel,584208411,F,Staff,32089.12,17
Jose Sanchez,613474686,M,Staff,34838.09,17
Andrea Jackson,625298633,F,Staff,42135.46,17
Emily Chavez,627059629,F,Staff,22734.92,17
Kyle Allen,636500629,M,Staff,38365.88,17
Cody Miller,642948431,M,Staff,36232.06,17
Adam Wood,661501953,M,Staff,17930.11,17
Christopher Gutierrez,682513958,M,Staff,48844.92,17
Stephanie Myers,688088598,F,Staff,12982.33,17
Sean Turner,703755392,M,Staff,19091.62,17
Christine James,706374445,F,Staff,12049.20,17
Nicole Turner,713543674,F,Staff,35381.39,17
Michelle Anderson,722276650,F,Staff,47661.04,17
Amber King,752784799,F,Staff,21066.66,17
Erica Adams,757275866,F,Staff,24627.76,17
Tyler Thomas,770656964,M,Staff,28766.67,17
Tyler Harris,771386823,M,Staff,46963.75,17
Amber Jones,775845852,F,Staff,24021.47,17
Paul Nelson,777697015,M,Staff,17889.07,17
Mark Allen,781501925,M,Staff,33285.46,17
Sean Watson,790036970,M,Staff,19068.98,17
Rachel Collins,790229403,F,Staff,49478.92,17
Brandon Ramos,795818961,M,Staff,47100.61,17
Courtney Thompson,796166505,F,Staff,21892.08,17
Jessica Morris,805383571,F,Staff,47215.11,17
Jamie Williams,815881086,F,Staff,25969.47,17
Anthony Kelly,820157791,M,Staff,18674.38,17
Christina King,820850570,F,Staff,28473.45,17
Jacob Ruiz,835516951,M,Staff,31813.46,17
Kevin Martinez,847773082,M,Staff,14679.17,17
William Clark,857213988,M,Staff,42642.25,17
Lisa Hughes,883305204,F,Staff,28458.72,17
Jamie Cruz,897950001,M,Staff,45688.01,17
Brittany Sanchez,898917766,F,Staff,29991.11,17
Alexander Carter,953494386,M,Staff,35174.07,17
Emily Ramos,968377639,F,Staff,45202.25,17
Jesse Gray,969256240,F,Staff,16237.80,17
Katie Nelson,971384423,F,Staff,13519.53,17
Eric Moore,979568059,M,Staff,37180.09,17
Jesse Howard,980522039,M,Staff,32892.35,17
Amber Price,988367242,F,Staff,43415.13,17
Christine Scott,023542507,F,Staff,32109.13,18
Bradley Collins,025791087,M,Staff,41329.01,18
Bradley Castillo,041912437,M,Staff,32685.83,18
Jamie Garcia,048781966,F,Staff,30226.96,18
Paul King,050833555,M,Staff,45987.77,18
Richard Stewart,073474074,M,Staff,48438.09,18
Katie Thompson,080351288,F,Staff,19296.93,18
Robert Stewart,098238665,M,Staff,47755.50,18
Rebecca Thompson,126977210,F,Staff,34280.97,18
Laura Ramos,133641725,F,Staff,46094.49,18
Lindsay Sanchez,134476669,F,Staff,13237.92,18
Zachary Gomez,153009518,M,Staff,37118.88,18
Sara Gonzalez,156135172,F,Staff,35032.21,18
Angela Evans,162651717,F,Staff,32306.99,18
Katie Gray,170394235,F,Staff,48104.61,18
Travis Phillips,204914320,M,Staff,41643.09,18
Rebecca Watson,206876125,F,Staff,45696.09,18
Jessica Phillips,207816554,F,Staff,47178.02,18
Kyle Jones,210299166,M,Staff,40817.22,18
Amy Morgan,219608989,F,Staff,24715.84,18
Christine Murphy,230257448,F,Staff,35703.09,18
Ashley Allen,235352564,F,Staff,44601.90,18
Patrick Wright,295226511,M,Staff,48486.17,18
Kevin Rodriguez,307919149,M,Staff,26431.06,18
John Lewis,311272978,M,Staff,45280.14,18
Andrea Castillo,316689223,F,Staff,12312.41,18
Timothy Reyes,317665689,M,Staff,28883.77,18
Christopher Price,322773781,M,Staff,29184.29,18
Samuel Smith,336553657,M,Staff,13885.60,18
Timothy Reed,343225753,M,Staff,45043.66,18
Tyler Taylor,352634016,M,Staff,37384.48,18
Nathan Young,355505693,M,Staff,45258.33,18
Nathan Hernandez,355661252,M,Staff,39102.12,18
Elizabeth Moore,362888436,F,Staff,17303.96,18
Aaron Turner,389968919,M,Staff,16833.19,18
William Morris,398600154,M,Staff,47531.13,18
Christopher Wright,422624326,M,Staff,37195.37,18
Lauren Wright,426452464,F,Staff,27343.40,18
Andrew Campbell,427246234,M,Staff,42340.15,18
Kristen Mendoza,432695004,F,Staff,34041.18,18
Charles Morgan,435555127,M,Staff,37055.48,18
William Robinson,437868759,M,Staff,47866.34,18
Kyle Nguyen,438025522,M,Staff,12360.87,18
Dustin Perez,443053544,M,Staff,14826.76,18
Kelly Chavez,451235445,F,Staff,19495.91,18
Matthew Torres,454332554,M,Staff,45884.04,18
Jamie Campbell,460139171,M,Staff,45241.88,18
Vanessa Mitchell,464314089,F,Staff,43900.13,18
Rachel Morgan,467666617,F,Staff,16626.05,18
Bradley Harris,476096986,M,Staff,14475.62,18
Cody Nelson,479085765,M,Staff,29549.95,18
Zachary Cook,484643249,M,Staff,48733.71,18
Jeffrey Jimenez,487289554,M,Staff,20685.84,18
Tiffany Kelly,508126742,F,Staff,23229.61,18
Samantha Hill,519665425,F,Staff,17545.88,18
Lauren Rivera,524958051,F,Staff,15391.67,18
Jesse Chavez,525695466,F,Staff,38032.20,18
Lisa Price,529265203,F,Staff,27413.66,18
Joshua Thomas,546020720,M,Staff,45686.65,18
Lindsey White,583507895,F,Staff,18552.69,18
Danielle Nguyen,590959274,F,Staff,45138.30,18
Jesse Ramirez,629956656,M,Staff,47872.43,18
Michelle Diaz,637534025,F,Staff,44015.12,18
Kristen James,644138617,F,Staff,40330.34,18
Cody Brown,674057025,M,Staff,39650.92,18
Heather Collins,676095255,F,Staff,49397.82,18
Nathan Hernandez,676465435,M,Staff,44230.41,18
John Bailey,692062842,M,Staff,15654.34,18
Erica Nguyen,704254155,F,Staff,28603.28,18
Christina Rogers,710902468,F,Staff,16509.14,18
Amy Baker,723173589,F,Staff,21784.82,18
Charles Robinson,739300148,M,Staff,17202.76,18
Alicia Edwards,747374295,F,Staff,23313.94,18
Matthew Ward,750454581,M,Staff,25854.85,18
Mary Smith,756395139,F,Staff,36107.61,18
Jose Nelson,762343284,M,Staff,38156.80,18
Patrick Reed,776657132,M,Staff,15115.71,18
Stephen Green,778101820,M,Staff,34431.00,18
Emily Morales,790562856,F,Staff,24909.66,18
Dustin Miller,812145503,M,Staff,22111.59,18
Alexander Morris,819683455,M,Staff,20583.36,18
Adam Turner,830544252,M,Staff,25013.96,18
Stephen Garcia,835513277,M,Staff,20155.73,18
Lauren Kim,845710188,F,Staff,33354.77,18
Jessica Kelly,865260626,F,Staff,21542.20,18
Elizabeth Peterson,867961026,F,Staff,18087.85,18
Melissa Kim,871971115,F,Staff,45493.33,18
Ryan Phillips,875877988,M,Staff,24838.01,18
Richard Diaz,876666665,M,Staff,28840.28,18
Amber Flores,890785874,F,Staff,27804.93,18
Thomas Green,902865502,M,Staff,18509.82,18
Shannon Smith,904232044,F,Staff,22397.40,18
Shannon Ramirez,906231913,F,Staff,16623.81,18
Tyler Ortiz,915815897,M,Staff,41303.46,18
Sarah Morris,930221891,F,Staff,37905.39,18
Erica Reed,935537846,F,Staff,47990.37,18
Anthony Sanchez,939112493,M,Staff,24895.79,18
Lisa Rivera,942861443,F,Staff,12241.97,18
Michael Long,948265408,M,Staff,29038.27,18
Scott Price,975299828,M,Staff,23238.71,18
Alexander Mendoza,984178401,M,Staff,32369.75,18
Andrea Diaz,992025834,F,Staff,12083.06,18
Kelly Johnson,993667995,F,Staff,49106.36,18
Brandon Mendoza,995057537,M,Staff,43162.58,18
Kimberly Patel,004029854,F,Staff,24733.99,19
Jessica Cooper,019470269,F,Staff,21072.12,19
Thomas Reed,020562083,M,Staff,47277.61,19
Jamie Nguyen,021377291,F,Staff,46426.09,19
Richard Davis,031651947,M,Staff,29822.22,19
Gregory Chavez,049422437,M,Staff,47839.47,19
Kristen Gonzalez,051718042,F,Staff,32232.74,19
Kelly Jackson,052573967,F,Staff,24172.73,19
Eric Mendoza,063210784,M,Staff,21701.74,19
Kevin Mendoza,064227824,M,Staff,13958.36,19
Ashley Gutierrez,075785088,F,Staff,19910.61,19
Robert Cooper,094652859,M,Staff,20078.95,19
Crystal Phillips,104597004,F,Staff,22608.75,19
Christine Collins,119894449,F,Staff,17256.98,19
Sara Roberts,124601481,F,Staff,16416.39,19
Danielle Green,160544038,F,Staff,24565.95,19
Lisa Collins,178790330,F,Staff,25451.04,19
Nicole Perez,181367238,F,Staff,40278.23,19
Jacob Howard,184015768,M,Staff,39830.67,19
Lauren Gonzalez,184138339,F,Staff,16245.58,19
Shannon Turner,192446131,F,Staff,19674.45,19
Scott Perez,194832513,M,Staff,27704.43,19
Paul Robinson,197297834,M,Staff,36778.21,19
Stephanie Brown,220957629,F,Staff,33763.49,19
Samantha Rivera,248187478,F,Staff,33203.54,19
Elizabeth Scott,268503024,F,Staff,31104.89,19
Mark Richardson,282566393,M,Staff,17766.67,19
Nicholas Flores,284293711,M,Staff,18366.50,19
Aaron Ward,292889660,M,Staff,12004.04,19
Bradley Morris,311379972,M,Staff,22303.78,19
Lindsay Green,326819290,F,Staff,23496.96,19
Jessica Hernandez,336074270,F,Staff,48815.57,19
Amy Lopez,342571508,F,Staff,37089.14,19
Brian Flores,347552710,M,Staff,17014.31,19
Lindsay Harris,366389157,F,Staff,46925.90,19
Scott Jimenez,368040731,M,Staff,46836.93,19
Stephen Hughes,372541149,M,Staff,26121.58,19
Adam Brooks,376998633,M,Staff,22742.22,19
Crystal Collins,378368710,F,Staff,15235.50,19
Jamie Ward,382095960,F,Staff,43856.93,19
Justin Edwards,382926742,M,Staff,32259.34,19
Amber Nelson,387859119,F,Staff,40440.75,19
Vanessa Collins,395209364,F,Staff,40559.45,19
Michael Walker,402075868,M,Staff,30770.61,19
Samantha Clark,405842220,F,Staff,22951.97,19
Elizabeth Ross,417671571,F,Staff,27643.62,19
Daniel Allen,421202797,M,Staff,47942.05,19
Courtney Foster,421746155,F,Staff,17271.25,19
Alexander Baker,434094471,M,Staff,20376.96,19
Stephen Jimenez,452737406,M,Staff,21164.77,19
Kyle Baker,460048727,M,Staff,38600.58,19
Kyle Mendoza,466562012,M,Staff,48701.90,19
Cody Myers,468724003,M,Staff,35656.64,19
Alicia Reed,506470381,F,Staff,48775.75,19
Gregory Scott,517124365,M,Staff,19172.11,19
Tyler Ortiz,528666918,M,Staff,31753.56,19
Bryan Flores,535258111,M,Staff,23602.20,19
Jessica Wood,563292329,F,Staff,49604.38,19
Christopher Brown,583035984,M,Staff,33552.95,19
Justin Jimenez,594037035,M,Staff,49083.39,19
Travis Gonzalez,597327769,M,Staff,24215.93,19
Angela Martin,616247646,F,Staff,33651.08,19
Tyler Ross,645178663,M,Staff,42738.66,19
Shannon Collins,668908117,F,Staff,37386.28,19
Amy Carter,678046315,F,Staff,18456.33,19
Elizabeth Evans,682622640,F,Staff,48964.39,19
Andrew Brown,682650044,M,Staff,38753.11,19
Jennifer Stewart,692303496,F,Staff,43362.57,19
Alexander Perez,711292302,M,Staff,45058.42,19
Jacob Miller,727752761,M,Staff,13589.02,19
Stephen Rivera,744336722,M,Staff,29533.05,19
Brittany Moore,755912196,F,Staff,41315.56,19
Kyle Morris,756522280,M,Staff,29019.24,19
Jesse Taylor,762729617,F,Staff,12710.07,19
Jamie Perez,783567203,M,Staff,15283.06,19
Kimberly Ramos,800664935,F,Staff,17222.51,19
Amanda Nguyen,803414365,F,Staff,21019.88,19
Jesse Reed,804933317,F,Staff,38722.53,19
Kyle Hall,805514104,M,Staff,12805.77,19
Laura Diaz,811271787,F,Staff,26539.96,19
Steven Hall,815221279,M,Staff,32190.18,19
Lisa Johnson,826002701,F,Staff,22774.04,19
Robert Taylor,846757364,M,Staff,17543.13,19
Brandon Ruiz,857911736,M,Staff,17183.47,19
Elizabeth Chavez,873647604,F,Staff,15928.06,19
Andrea Stewart,881901906,F,Staff,33019.96,19
Christina Clark,887267205,F,Staff,31413.44,19
Jeremy Mitchell,893478402,M,Staff,22747.77,19
Aaron Kelly,903814317,M,Staff,16484.27,19
Daniel Anderson,907263962,M,Staff,13584.52,19
Sarah Kelly,913337226,F,Staff,46562.83,19
Brandon Lewis,913699248,M,Staff,44152.61,19
Amanda Turner,923480473,F,Staff,31284.46,19
Amanda Wood,958352936,F,Staff,30903.28,19
David Wood,971381087,M,Staff,20999.38,19
Adam Rogers,981415531,M,Staff,45308.92,19
Adam Young,003138888,M,Staff,32168.21,20
Jason Robinson,010124413,M,Staff,36174.16,20
Steven Lee,012646314,M,Staff,28611.77,20
Rebecca Lewis,039444356,F,Staff,36655.71,20
Benjamin Robinson,040087175,M,Staff,32393.10,20
Jonathan Gutierrez,061598180,M,Staff,14900.73,20
Ashley Rogers,068964327,F,Staff,49917.09,20
Nicole Castillo,084980201,F,Staff,23434.78,20
Erica Evans,086926510,F,Staff,47349.19,20
Megan Green,088715285,F,Staff,17361.53,20
Joshua Cook,090000706,M,Staff,16105.99,20
Aaron Young,091324633,M,Staff,30762.83,20
Michael Phillips,099777131,M,Staff,27744.35,20
Tiffany Garcia,104281814,F,Staff,40300.03,20
Brittany King,110765992,F,Staff,46975.62,20
Jeffrey Green,114464000,M,Staff,44158.93,20
Benjamin King,116343423,M,Staff,23876.40,20
Jason Anderson,120650811,M,Staff,19875.98,20
William Price,121226367,M,Staff,29971.22,20
David Walker,135007072,M,Staff,20601.30,20
Michelle Reyes,153697153,F,Staff,42844.43,20
Samantha Kelly,156447462,F,Staff,15447.25,20
Sara Mendoza,169689321,F,Staff,37648.50,20
Erin Mendoza,180261195,F,Staff,35603.11,20
Kyle Jones,203539608,M,Staff,20820.74,20
Megan Bailey,206480188,F,Staff,42347.15,20
William Jimenez,218798192,M,Staff,19553.39,20
Gregory James,223176974,M,Staff,39188.70,20
Angela Turner,224563704,F,Staff,14978.46,20
Alicia Williams,237004280,F,Staff,24429.09,20
Brandon Ward,243980133,M,Staff,26464.89,20
Nicholas Rogers,301400108,M,Staff,47347.93,20
Danielle Turner,302350120,F,Staff,24066.12,20
Eric Campbell,323450804,M,Staff,28807.12,20
Travis Thompson,326176800,M,Staff,24934.56,20
Lindsay Myers,329972431,F,Staff,49882.48,20
Benjamin Sanchez,348290264,M,Staff,40571.44,20
Mark Bennett,359167515,M,Staff,26497.70,20
Christine Gutierrez,360815726,F,Staff,41255.50,20
Samuel Richardson,380270517,M,Staff,45255.76,20
Kenneth Wood,407313859,M,Staff,29720.91,20
Bradley White,411764138,M,Staff,49803.53,20
Tiffany Morris,416900955,F,Staff,46305.33,20
Courtney Rivera,428850389,F,Staff,23775.41,20
Scott Edwards,435766702,M,Staff,25455.19,20
Andrew Gonzalez,438561407,M,Staff,26451.89,20
Laura Nguyen,461332546,F,Staff,38257.05,20
Kristen Ramos,461567396,F,Staff,23161.21,20
Adam Rodriguez,465133515,M,Staff,19396.13,20
Courtney Myers,509148794,F,Staff,16380.64,20
Kimberly Green,535588635,F,Staff,38345.64,20
Christina Young,542788045,F,Staff,47365.28,20
Alicia Peterson,558683935,F,Staff,48144.72,20
Angela Thomas,562958049,F,Staff,20824.75,20
Shannon Martin,568803576,F,Staff,45682.25,20
Kelly Cruz,589220425,F,Staff,16418.83,20
Eric Roberts,607676763,M,Staff,15838.51,20
Katie Scott,609738915,F,Staff,14548.71,20
Jesse Baker,617937098,F,Staff,24510.02,20
Allison Miller,618606996,F,Staff,12492.31,20
Amy Nguyen,619202588,F,Staff,29805.84,20
Bradley Martinez,619392643,M,Staff,48780.88,20
Bradley Walker,641347121,M,Staff,48686.12,20
Laura Thompson,665536511,F,Staff,21026.52,20
Jesse Mitchell,678702893,F,Staff,41097.27,20
Allison Rogers,683013210,F,Staff,20865.44,20
Gregory Ramos,688630335,M,Staff,13380.92,20
Jessica Ramirez,692307590,F,Staff,17229.17,20
Thomas Collins,693886095,M,Staff,48465.01,20
Andrea Kelly,715376482,F,Staff,15949.46,20
Megan Garcia,716786229,F,Staff,21885.45,20
Kristen Gutierrez,732937044,F,Staff,40686.23,20
Jonathan Walker,752267885,M,Staff,24407.27,20
Angela Young,762178440,F,Staff,42640.48,20
Jamie Robinson,764941319,F,Staff,24772.44,20
Melissa Smith,766424556,F,Staff,48828.73,20
Tiffany Young,770457467,F,Staff,13604.20,20
Danielle Ramirez,779820421,F,Staff,36822.66,20
Brandon Ramos,787788900,M,Staff,42404.32,20
Erica Green,797792347,F,Staff,48111.89,20
Anthony Kelly,799326644,M,Staff,34371.83,20
Aaron Kim,801665178,M,Staff,47278.35,20
Amber Lewis,813674033,F,Staff,32800.59,20
Bradley Williams,821841200,M,Staff,20920.04,20
Richard Mendoza,823493172,M,Staff,16820.27,20
Melissa Hall,825395010,F,Staff,27011.59,20
Jason Thomas,852267004,M,Staff,47915.99,20
Zachary Ramos,869880942,M,Staff,44318.75,20
Benjamin Harris,872575432,M,Staff,12026.22,20
Nathan Nguyen,879490228,M,Staff,33556.75,20
Christopher Carter,886170716,M,Staff,37983.36,20
William Patel,886213292,M,Staff,37514.23,20
Erin Williams,889523681,F,Staff,34823.75,20
Mark Myers,902853960,M,Staff,45871.25,20
Timothy Murphy,904773585,M,Staff,32417.14,20
Laura Ward,905172753,F,Staff,18750.82,20
Jamie Ramos,914107744,F,Staff,20418.06,20
Jamie Miller,938603980,F,Staff,44906.80,20
Erin Myers,952651674,F,Staff,24699.91,20
Dustin Smith,957846296,M,Staff,23993.71,20
Benjamin Anderson,995323152,M,Staff,22450.54,20
James Miller,996108291,M,Staff,20101.66,20
Brian White,029893344,M,Staff,23458.15,21
Andrea Carter,039781152,F,Staff,44553.52,21
Steven Patel,068252347,M,Staff,19643.52,21
Bradley James,074539873,M,Staff,38474.45,21
Cody Thompson,084389736,M,Staff,36140.70,21
Emily Wright,101608647,F,Staff,45232.30,21
Tiffany Reyes,112748575,F,Staff,21337.42,21
Lindsey Miller,118680011,F,Staff,42125.77,21
James Chavez,121847300,M,Staff,48040.55,21
Jamie Adams,130586946,F,Staff,47028.69,21
Brittany Martin,132924874,F,Staff,13781.97,21
Kyle Ward,140652840,M,Staff,32850.44,21
James James,144888005,M,Staff,35337.86,21
Kimberly Taylor,147261211,F,Staff,44841.97,21
Jeremy Gomez,175203005,M,Staff,32216.87,21
Stephanie Cook,179596604,F,Staff,23566.23,21
Christina Turner,186855427,F,Staff,31438.27,21
Melissa Wood,193435170,F,Staff,36996.98,21
Jeremy Bennett,197745012,M,Staff,14564.27,21
Tyler Clark,227794620,M,Staff,45623.11,21
Stephen Wood,235492933,M,Staff,34484.26,21
Brittany Gonzalez,238325812,F,Staff,19526.25,21
Heather Collins,256647761,F,Staff,46228.70,21
James Perez,266508217,M,Staff,49930.23,21
Heather Ross,276828211,F,Staff,48928.20,21
Samuel Lopez,319477910,M,Staff,46754.85,21
Sara Morales,320384636,F,Staff,38383.04,21
Stephanie Diaz,357123146,F,Staff,38618.39,21
Tiffany Gutierrez,357215946,F,Staff,33536.21,21
Courtney Hall,360945963,F,Staff,35557.85,21
Nathan Price,378096719,M,Staff,29894.12,21
Lauren Thompson,381475161,F,Staff,27236.41,21
Daniel Ross,389464264,M,Staff,24905.03,21
Emily Diaz,394512899,F,Staff,38577.32,21
Ryan Gonzalez,410485031,M,Staff,34606.81,21
Aaron Martin,418564824,M,Staff,42910.58,21
Katie Evans,429362869,F,Staff,42110.85,21
Patrick Davis,451741059,M,Staff,16372.97,21
Steven Roberts,456860296,M,Staff,45563.89,21
Emily Hernandez,481546242,F,Staff,15668.63,21
Crystal Reyes,482455876,F,Staff,43675.39,21
Christina Castillo,510536486,F,Staff,16456.33,21
Michael Cook,533441342,M,Staff,15338.71,21
Jason Hill,538556509,M,Staff,38943.12,21
Christine Perez,553852410,F,Staff,32274.83,21
Crystal Sanchez,560616981,F,Staff,41912.95,21
Jessica Smith,575347156,F,Staff,39448.68,21
Kenneth Smith,579200526,M,Staff,21075.76,21
Nathan Williams,595458978,M,Staff,47784.11,21
Anthony Roberts,598837901,M,Staff,37380.86,21
Heather Perez,612111090,F,Staff,48761.97,21
Matthew Richardson,619656317,M,Staff,33355.00,21
Angela Parker,628491863,F,Staff,36487.39,21
